class,prediction_date,average_rv,average_rv_%,mae,me,mae_market,me_market,count,error_count
C,2020-04,17709.10,45.50,2507.31,947.25,2792.52,-12.71,2238,0
C,2020-05,17730.41,45.49,2559.65,1012.80,2803.05,34.83,2267,0
C,2020-06,17858.77,45.79,2671.36,1068.84,2810.72,153.93,2287,0
C,2020-07,17746.45,45.41,2756.94,1495.73,2802.81,443.81,2226,0
C,2020-08,17953.40,45.70,2858.81,1682.44,2820.80,685.97,2148,0
C,2020-09,18040.49,45.86,2867.03,1700.16,2836.70,740.16,2119,0
C,2020-10,18381.99,46.52,3000.87,1612.11,2914.08,887.28,1975,0
C,2020-11,18628.93,46.85,3100.79,1648.04,2990.26,1094.32,1800,0
C,2020-12,18663.21,46.90,3132.80,1718.48,2952.43,1248.89,1733,0
C,2021-01,18726.43,46.97,3207.97,1793.63,2938.09,1417.96,1664,0
C,2021-02,18753.10,46.82,3261.94,1981.94,2945.45,1655.54,1558,0
C,2021-03,18812.11,46.89,3323.67,2166.11,3009.84,1843.19,1477,0
C,2021-04,18831.53,46.83,3345.21,2403.77,3101.65,2045.67,1410,0
C,2021-05,19069.41,47.33,3283.10,2490.38,3194.28,2290.44,1327,0
C,2021-06,19339.49,47.91,3295.50,2453.98,3319.02,2519.79,1243,0
C,2021-07,19663.16,48.55,3298.80,2387.95,3479.37,2731.95,1141,0
C,2021-08,20153.01,49.66,3282.96,2079.28,3571.30,2914.17,1025,0
C,2021-09,20471.65,50.59,3229.44,1737.33,3546.17,2986.13,981,0
C,2021-10,20914.60,51.76,3185.79,1330.14,3496.23,3005.06,873,0
C,2021-11,21218.65,52.75,3128.49,942.86,3476.50,2961.41,798,0
C,2021-12,21521.01,53.66,3160.78,430.87,3405.27,2861.07,755,0
C,2022-01,21696.33,54.17,3274.50,119.09,3341.48,2776.97,706,0
C,2022-02,22120.83,55.26,3386.05,-417.49,3270.87,2686.86,667,0
C,2022-03,22065.90,54.80,3246.66,-509.36,3186.68,2530.40,583,0
C,2022-04,21955.04,54.40,3242.66,-617.90,3103.26,2391.69,505,0
C,2022-05,21331.54,52.59,2991.80,98.51,3173.48,2438.45,458,0
C,2022-06,21174.90,52.16,2988.64,227.69,3242.70,2449.06,386,0
C,2022-07,21559.51,53.04,3141.78,-187.36,3267.00,2318.43,294,0
C,2022-08,22304.65,55.19,3278.53,-1185.27,3141.73,2111.07,266,0
C,2022-09,22866.63,56.71,3576.55,-1845.18,3067.35,2012.77,256,0
C,2022-10,22665.75,54.81,3301.58,-2055.77,2684.34,1185.12,142,0
C,2022-11,22274.84,52.84,3605.98,-1436.99,2961.39,1055.25,78,0
C,2022-12,25028.16,51.20,2492.84,2492.84,3154.49,3154.49,3,0
CLA,2017-01,16546.84,51.28,2640.57,184.65,1868.19,-530.38,948,0
CLA,2017-02,16415.48,50.85,2538.65,212.57,1882.30,-534.49,938,0
CLA,2017-03,16599.02,51.37,2440.10,-19.13,1912.51,-497.53,935,0
CLA,2017-04,17299.47,53.50,2634.07,-1200.33,1899.58,-702.32,901,0
CLA,2017-05,17331.45,53.41,2536.50,-1208.24,1935.48,-645.44,927,0
CLA,2017-06,17250.28,53.11,2508.82,-1119.89,1950.13,-629.64,951,0
CLA,2017-07,17060.22,52.65,2434.73,-981.06,1944.38,-632.03,969,0
CLA,2017-08,16917.07,52.12,2409.41,-833.42,1957.26,-607.69,983,0
CLA,2017-09,16188.81,49.89,2370.57,-241.55,1975.75,-565.32,967,0
CLA,2017-10,16422.95,50.75,2397.90,-394.12,2034.28,-473.54,995,0
CLA,2017-11,16730.22,51.62,2412.84,-692.16,2056.76,-432.13,986,0
CLA,2017-12,17094.02,52.84,2400.37,-851.28,2051.87,-453.12,1055,0
CLA,2018-01,17336.61,53.53,2436.20,-1052.68,2074.63,-447.41,1058,0
CLA,2018-02,17272.74,53.33,2445.60,-989.00,2096.33,-417.92,1052,0
CLA,2018-03,19084.97,58.86,3198.20,-2688.95,2079.41,-412.17,1074,0
CLA,2018-04,19286.15,59.44,3268.75,-2773.69,2091.03,-460.38,1119,0
CLA,2018-05,19541.76,60.15,3397.56,-2961.60,2128.63,-491.00,1163,0
CLA,2018-06,19545.37,60.11,3451.18,-3020.21,2129.45,-565.51,1183,0
CLA,2018-07,19767.24,60.76,3474.85,-3149.44,2128.84,-762.76,1283,0
CLA,2018-08,19779.92,60.72,3448.84,-3096.43,2129.26,-821.98,1337,0
CLA,2018-09,19620.55,60.20,3371.07,-3025.06,2162.88,-887.27,1321,0
CLA,2018-10,19648.52,60.27,3483.05,-3159.87,2221.21,-866.31,1278,0
CLA,2018-11,19553.19,59.98,3490.02,-3155.99,2268.63,-869.24,1242,0
CLA,2018-12,19361.20,59.31,3390.43,-2894.55,2276.47,-832.62,1260,0
CLA,2019-01,19033.44,58.34,3276.19,-2658.12,2299.36,-679.88,1188,0
CLA,2019-02,18752.11,57.39,3138.27,-2338.76,2344.24,-570.92,1182,0
CLA,2019-03,19118.04,58.33,2993.87,-2192.53,2212.15,-397.72,1290,0
CLA,2019-04,19307.27,58.87,2770.39,-1928.76,2118.22,-260.84,1429,0
CLA,2019-05,19108.24,58.14,2534.26,-1482.70,2103.51,-95.49,1455,0
CLA,2019-06,19703.63,59.80,2658.19,-1645.03,2090.84,145.41,1514,0
CLA,2019-07,19631.62,59.64,2514.72,-1364.24,2083.09,256.59,1598,0
CLA,2019-08,19684.00,59.81,2560.69,-1335.94,2129.32,366.83,1573,0
CLA,2019-09,19620.95,59.60,2491.81,-1207.03,2147.87,404.02,1545,0
CLA,2019-10,19845.84,60.20,2622.40,-1287.00,2186.71,541.04,1496,0
CLA,2019-11,19796.92,60.06,2462.05,-1214.79,2218.30,600.37,1470,0
CLA,2019-12,19556.90,59.45,2505.52,-1051.41,2336.50,729.74,1345,0
CLA,2020-01,19329.96,58.81,2494.29,-876.57,2376.45,842.30,1231,0
CLA,2020-02,19038.49,57.99,2475.07,-677.09,2517.01,974.89,1106,0
CLA,2020-03,18807.82,57.28,2564.29,-515.16,2651.54,1184.39,997,0
CLA,2020-04,18709.89,56.97,2650.42,-458.47,2726.94,1289.26,942,0
CLA,2020-05,18661.08,56.83,2698.73,-369.94,2754.43,1324.34,947,0
CLA,2020-06,18493.79,56.15,2638.26,-58.49,2790.58,1433.38,935,0
CLA,2020-07,18366.56,55.69,2728.31,107.93,2871.81,1671.10,865,0
CLA,2020-08,18369.99,55.62,2845.06,131.41,3020.72,1918.41,788,0
CLA,2020-09,18466.02,55.89,2868.37,117.47,3047.76,1969.46,776,0
CLA,2020-10,18571.62,56.18,2984.64,97.36,3129.91,2032.79,709,0
CLA,2020-11,18447.62,55.40,3198.34,282.37,3426.29,2288.34,624,0
CLA,2020-12,18439.69,55.07,3158.16,530.25,3480.10,2459.98,598,0
CLA,2021-01,18508.27,55.26,3214.96,457.07,3476.25,2495.27,584,0
CLA,2021-02,18322.10,54.56,3167.99,760.28,3556.94,2726.60,532,0
CLA,2021-03,18173.80,53.79,3178.10,1143.38,3781.95,3077.00,477,0
CLA,2021-04,18135.41,53.59,3282.31,1326.58,3926.39,3310.46,443,0
CLA,2021-05,18106.85,53.25,3373.43,1591.65,4022.28,3530.79,405,0
CLA,2021-06,18235.35,53.30,3555.86,1850.23,4219.71,3874.61,376,0
CLA,2021-07,18225.68,52.95,3581.17,2263.71,4378.37,4100.81,346,0
CLA,2021-08,18464.44,53.64,3603.41,2035.44,4440.66,4175.15,318,0
CLA,2021-09,18647.78,54.24,3711.74,1853.38,4472.01,4214.43,310,0
CLA,2021-10,19014.29,54.89,3854.61,1873.52,4653.56,4380.59,269,0
CLA,2021-11,19269.94,55.65,3947.08,1589.04,4564.19,4277.36,256,0
CLA,2021-12,19336.57,55.76,3842.76,1497.63,4522.42,4225.07,242,0
CLA,2022-01,19858.81,57.33,4070.49,1122.84,4624.74,4314.56,232,0
CLA,2022-02,20193.85,58.46,4082.52,683.99,4573.50,4268.42,220,0
CLA,2022-03,20171.42,58.47,3820.90,449.12,4458.58,4149.44,201,0
CLA,2022-04,20300.65,58.79,3908.56,368.58,4447.65,4109.30,181,0
CLA,2022-05,20191.36,58.53,3781.07,326.96,4372.36,4018.83,166,0
CLA,2022-06,20132.10,58.27,3817.47,373.99,4209.65,3814.75,146,0
CLA,2022-07,20711.88,59.65,3675.95,-230.43,4011.76,3560.86,117,0
CLA,2022-08,21048.79,60.99,3582.25,-999.74,3793.42,3315.87,106,0
CLA,2022-09,21708.29,63.07,3906.03,-1848.49,3707.54,3216.08,103,0
CLA,2022-10,22166.69,64.35,3646.68,-2593.95,3149.26,2592.13,73,0
CLA,2022-11,21885.54,62.32,2794.30,-1864.27,3064.09,2647.71,38,0
CLA,2022-12,26590.22,67.18,1791.76,1000.95,6205.06,6205.06,6,0
CLS,2017-01,25331.02,38.50,5513.83,-1262.72,5417.81,-3553.41,59,0
CLS,2017-02,27438.10,41.50,6685.09,-3369.79,5417.81,-3553.41,59,0
CLS,2017-03,28798.75,43.30,7148.48,-4855.36,5359.81,-3728.64,56,0
CLS,2017-04,28888.50,43.69,6827.03,-4848.33,5352.93,-3778.00,58,0
CLS,2017-05,30123.19,44.49,7420.91,-5498.10,5282.32,-3649.36,61,0
CLS,2017-06,29534.91,45.03,6414.31,-5319.41,4707.23,-3558.15,64,0
CLS,2017-07,29908.81,45.47,6793.73,-5787.98,4833.05,-3909.84,63,0
CLS,2017-08,30021.87,45.62,6771.02,-5758.60,4850.52,-3955.71,65,0
CLS,2017-09,28974.49,43.82,6452.77,-4902.16,4918.36,-4083.46,63,0
CLS,2017-10,29339.64,44.49,6472.66,-5399.00,4969.89,-4242.10,58,0
CLS,2017-11,29443.45,44.34,6220.41,-5256.49,4804.01,-3395.92,57,0
CLS,2017-12,29593.28,44.65,6251.22,-4989.69,4649.06,-3275.74,59,0
CLS,2018-01,29759.00,44.67,6162.60,-5124.24,4521.55,-3048.35,55,0
CLS,2018-02,29070.46,43.68,5957.77,-4738.15,4628.41,-3099.62,53,0
CLS,2018-03,28640.69,42.92,5745.39,-4556.65,4782.00,-3161.48,50,0
CLS,2018-04,29225.11,43.51,5740.70,-4735.38,4866.87,-3178.82,48,0
CLS,2018-05,29126.68,43.34,5821.12,-4761.20,4794.59,-3024.63,46,0
CLS,2018-06,31296.73,45.98,6447.91,-5597.73,4750.64,-3018.33,47,0
CLS,2018-07,32738.84,47.97,6456.17,-5692.37,4310.86,-2756.41,53,0
CLS,2018-08,33002.57,48.33,6353.47,-5570.06,4144.19,-2433.00,54,0
CLS,2018-09,33149.39,48.52,6541.65,-5622.80,4108.70,-2296.85,51,0
CLS,2018-10,33898.28,48.75,6842.90,-4959.21,5155.04,-57.21,47,0
CLS,2018-11,34379.49,49.37,7085.31,-5365.36,5289.77,-47.14,45,0
CLS,2018-12,32844.37,47.08,6801.89,-4746.34,5785.64,564.38,37,0
CLS,2019-01,31393.19,45.02,6364.09,-3875.53,6075.74,1266.47,32,0
CLS,2019-02,31381.94,44.80,6583.86,-2640.06,6440.74,2181.77,35,0
CLS,2019-03,31587.83,45.07,7014.81,-2845.94,6440.74,2181.77,35,0
CLS,2019-04,30946.82,44.13,7350.74,-2507.09,6691.39,2453.69,33,0
CLS,2019-05,29833.78,41.75,6877.95,-1113.92,7294.13,3469.99,28,0
CLS,2019-06,29148.32,40.71,6530.33,-746.09,7605.34,3949.44,26,0
CLS,2019-07,28956.22,40.40,6404.74,-553.99,7605.34,3949.44,26,0
CLS,2019-08,29392.98,41.04,7023.93,-616.54,8227.29,4834.63,23,0
CLS,2019-09,30011.37,40.91,7513.07,-461.08,8666.55,5639.37,21,0
CLS,2019-10,31264.39,41.83,8055.67,-1195.91,9238.69,6083.43,19,0
CLS,2019-11,30828.89,41.19,7784.37,-760.42,9238.69,6083.43,19,0
CLS,2019-12,30715.31,40.28,7475.53,-2.75,9629.94,7053.07,16,0
CLS,2020-01,30738.89,40.42,7577.97,-26.33,9629.94,7053.07,16,0
CLS,2020-02,31814.72,41.63,8553.84,1036.04,10639.84,8214.55,17,0
CLS,2020-03,32704.28,43.01,9415.13,1474.78,11168.65,8878.09,18,0
CLS,2020-04,32578.70,43.00,9363.04,1600.36,11168.65,8878.09,18,0
CLS,2020-05,32840.35,43.65,9578.55,1338.71,11168.65,8878.09,18,0
CLS,2020-06,33516.96,44.46,9863.06,2146.26,11416.07,9591.07,18,0
CLS,2020-07,33804.69,44.62,9975.01,2897.55,11994.10,10061.75,17,0
CLS,2020-08,34312.71,45.90,9905.91,4499.40,11729.68,10467.57,18,0
CLS,2020-09,33943.88,45.55,9660.84,4868.23,11729.68,10467.57,18,0
CLS,2020-10,35203.85,46.77,9919.45,7827.28,11981.09,11466.21,16,0
CLS,2020-11,35683.22,46.83,10120.28,9049.98,12505.23,12505.23,15,0
CLS,2020-12,36620.58,47.61,10756.06,9857.85,13308.39,13308.39,14,0
CLS,2021-01,36555.20,47.52,10821.91,9923.23,13308.39,13308.39,14,0
CLS,2021-02,37305.92,48.34,10360.26,9801.62,13915.18,13915.18,13,0
CLS,2021-03,37196.73,46.49,10478.68,9932.18,15263.99,15263.99,11,0
CLS,2021-04,37063.79,46.38,10392.73,10065.12,15263.99,15263.99,11,0
CLS,2021-05,37974.86,46.90,10860.98,10116.94,16115.90,16115.90,10,0
CLS,2021-06,40149.26,48.63,10501.86,9490.49,13971.50,13971.50,8,0
CLS,2021-07,40928.71,47.91,10626.52,9325.29,15028.03,15028.03,7,0
CLS,2021-08,40651.86,47.60,10713.61,9602.14,15028.03,15028.03,7,0
CLS,2021-09,41058.59,47.89,11308.09,9195.41,15028.03,15028.03,7,0
CLS,2021-10,40310.00,49.14,11522.60,11522.60,18484.05,18484.05,5,0
CLS,2021-11,40794.70,49.69,11037.90,11037.90,18484.05,18484.05,5,0
CLS,2021-12,40389.99,49.35,11442.61,11442.61,18484.05,18484.05,5,0
CLS,2022-01,40136.36,49.11,7888.89,7888.89,16405.51,16405.51,4,0
CLS,2022-02,40186.63,49.26,7838.62,7838.62,16405.51,16405.51,4,0
CLS,2022-03,38826.13,51.05,7307.54,7307.54,12934.01,12934.01,3,0
CLS,2022-04,38478.17,50.29,7655.50,7655.50,12934.01,12934.01,3,0
CLS,2022-05,38801.60,50.83,7332.07,7332.07,12934.01,12934.01,3,0
CLS,2022-06,45668.72,57.58,9631.28,9631.28,17548.44,17548.44,1,0
E,2017-01,24723.28,53.41,5289.59,-4439.73,3649.23,-3162.31,1447,0
E,2017-02,23220.13,49.57,4103.73,-2693.41,3789.71,-3262.90,1423,0
E,2017-03,23294.88,49.29,3901.76,-2469.81,3934.95,-3354.83,1422,0
E,2017-04,23287.78,48.96,3596.27,-2359.96,4035.17,-3411.71,1443,0
E,2017-05,23350.88,48.81,3452.85,-2169.58,4123.39,-3484.25,1500,0
E,2017-06,23169.62,48.04,3036.75,-1823.03,4255.10,-3569.89,1472,0
E,2017-07,23073.34,47.55,2908.02,-1641.38,4349.80,-3611.39,1478,0
E,2017-08,22946.37,47.17,2805.73,-1503.36,4403.83,-3646.43,1518,0
E,2017-09,22815.37,46.87,2928.60,-1259.80,4518.47,-3724.92,1579,0
E,2017-10,23187.74,47.37,3011.11,-1427.91,4617.44,-3817.90,1648,0
E,2017-11,23196.84,47.19,2848.44,-1253.86,4688.20,-3944.46,1691,0
E,2017-12,23185.23,46.92,2697.04,-1006.01,4705.67,-3992.07,1740,0
E,2018-01,23386.16,46.93,2666.34,-848.03,4737.44,-4010.95,1677,0
E,2018-02,23504.16,47.04,2721.13,-763.95,4743.21,-3949.90,1652,0
E,2018-03,23803.66,47.40,2779.12,-809.32,4776.67,-3937.06,1648,0
E,2018-04,23928.85,47.50,2811.02,-704.93,4780.55,-3830.12,1685,0
E,2018-05,24709.26,48.76,2915.95,-1004.96,4686.15,-3712.41,1797,0
E,2018-06,25010.19,49.08,2924.33,-1054.87,4688.83,-3601.16,1785,0
E,2018-07,25238.46,49.35,2861.57,-1007.15,4615.93,-3538.14,1817,0
E,2018-08,25783.54,50.03,2775.56,-939.32,4493.40,-3438.14,1893,0
E,2018-09,25677.88,49.67,2703.50,-781.42,4488.49,-3400.74,1854,0
E,2018-10,25605.45,49.56,2715.88,-757.98,4464.17,-3358.38,1830,0
E,2018-11,25726.91,49.71,2711.30,-881.84,4466.49,-3374.67,1798,0
E,2018-12,25901.64,50.07,2782.37,-1057.68,4443.92,-3339.12,1798,0
E,2019-01,25767.98,49.75,2743.50,-919.63,4414.60,-3277.63,1785,0
E,2019-02,26025.36,50.17,2843.54,-1193.97,4388.42,-3288.08,1779,0
E,2019-03,25825.95,49.61,2764.93,-936.00,4413.17,-3192.48,1747,0
E,2019-04,25772.69,49.39,2808.80,-849.83,4402.07,-3155.31,1737,0
E,2019-05,25480.32,48.73,2760.50,-691.37,4424.31,-3046.52,1677,0
E,2019-06,25468.68,48.38,2744.81,-653.05,4413.07,-2887.76,1585,0
E,2019-07,25633.42,48.36,2795.10,-577.02,4388.14,-2686.03,1574,0
E,2019-08,25772.34,48.44,2866.70,-596.38,4396.03,-2574.45,1568,0
E,2019-09,25846.21,48.29,2866.49,-440.42,4413.38,-2424.13,1537,0
E,2019-10,25138.45,46.89,2824.03,325.55,4417.60,-2339.92,1540,0
E,2019-11,24807.06,46.27,2885.89,700.71,4418.14,-2213.65,1557,0
E,2019-12,24676.35,46.11,2947.81,780.24,4438.83,-2024.33,1416,0
E,2020-01,24611.30,46.05,2917.15,892.32,4378.89,-1861.17,1354,0
E,2020-02,24667.43,46.16,2918.73,947.77,4342.98,-1749.19,1320,0
E,2020-03,24623.93,46.17,2990.93,1017.69,4309.57,-1607.46,1241,0
E,2020-04,24609.15,46.13,3036.66,1009.40,4336.63,-1529.62,1182,0
E,2020-05,24632.18,46.14,3036.60,1030.07,4306.27,-1511.05,1196,0
E,2020-06,24659.32,46.14,3096.92,1122.24,4288.04,-1391.88,1183,0
E,2020-07,24461.64,45.70,3143.99,1635.03,4177.30,-1123.51,1170,0
E,2020-08,24694.93,46.06,3243.73,1786.59,4077.32,-875.97,1174,0
E,2020-09,24771.35,46.18,3252.97,1776.30,4061.98,-857.49,1157,0
E,2020-10,25069.57,46.51,3362.06,1814.91,3981.11,-548.00,1063,0
E,2020-11,25209.83,46.37,3583.39,2310.19,3910.94,108.18,978,0
E,2020-12,25255.41,46.39,3627.63,2419.27,3836.52,266.30,943,0
E,2021-01,25283.45,46.35,3724.59,2623.88,3829.42,501.84,911,0
E,2021-02,25361.39,46.26,3807.74,2882.13,3767.26,847.68,855,0
E,2021-03,25426.06,46.31,3902.28,3034.25,3717.41,1029.72,819,0
E,2021-04,25697.36,46.68,3999.01,3029.72,3677.20,1253.14,773,0
E,2021-05,25854.07,46.90,4068.36,3134.08,3660.78,1485.35,735,0
E,2021-06,26115.97,47.22,4137.10,3280.57,3686.04,1866.40,682,0
E,2021-07,26395.63,47.46,4289.81,3411.31,3763.85,2311.94,612,0
E,2021-08,26785.07,48.07,4168.98,3128.28,3804.00,2395.66,568,0
E,2021-09,27180.38,48.88,4046.31,2757.43,3773.84,2376.47,548,0
E,2021-10,27894.23,49.74,4011.89,2077.20,3772.75,2396.60,476,0
E,2021-11,28235.59,49.96,4030.30,1573.30,3842.44,2320.20,417,0
E,2021-12,28639.48,50.62,4125.85,1055.43,3850.33,2318.05,392,0
E,2022-01,29132.26,51.71,4203.21,371.02,3810.44,2226.12,378,0
E,2022-02,29594.59,52.66,4416.54,-441.35,3674.96,1998.55,357,0
E,2022-03,29413.93,52.80,4618.86,-764.67,3629.51,1902.56,313,0
E,2022-04,28512.15,51.34,3854.17,-20.63,3616.45,1793.81,267,0
E,2022-05,28232.20,50.76,3765.49,270.89,3651.56,1812.18,248,0
E,2022-06,28131.18,50.31,3380.21,115.19,3499.66,1538.78,207,0
E,2022-07,28044.14,50.02,3352.19,-43.04,3498.52,1312.02,162,0
E,2022-08,28421.12,50.81,3539.02,-1070.67,3347.63,920.17,139,0
E,2022-09,29234.77,52.32,3866.73,-1891.80,3398.31,900.95,132,0
E,2022-10,29003.10,51.97,3942.30,-2526.73,3385.28,8.25,89,0
E,2022-11,28458.03,51.51,3733.03,-2289.48,3745.20,-95.76,57,0
E,2022-12,30775.54,55.69,4523.58,-933.87,5292.77,2781.47,6,0
G,2017-01,78320.17,69.26,8829.00,6854.83,28016.77,28016.77,4,0
G,2017-02,77530.56,68.92,10979.11,7644.44,28016.77,28016.77,4,0
G,2017-03,83526.70,80.84,9302.18,-6460.04,23879.66,23879.66,3,0
G,2017-04,93390.72,77.32,13332.33,-2990.72,32185.49,32185.49,3,0
G,2017-05,100301.50,70.29,6398.55,4298.50,43229.75,43229.75,2,0
G,2017-06,98090.80,68.69,6509.20,6509.20,43229.75,43229.75,2,0
G,2017-07,103243.70,71.11,8256.30,8256.30,49070.45,49070.45,1,0
G,2017-08,86444.81,74.05,10067.56,305.19,28550.10,28550.10,2,0
G,2017-09,86500.16,73.97,9417.58,249.84,28550.10,28550.10,2,0
G,2017-10,91818.42,75.85,11059.42,-4985.42,29715.05,29715.05,3,0
G,2017-11,84962.41,71.11,17762.36,1870.59,29715.05,29715.05,3,0
G,2017-12,84425.59,70.73,18257.89,2407.41,29715.05,29715.05,3,0
G,2018-01,84117.90,70.66,19499.70,2715.10,29715.05,29715.05,3,0
G,2018-02,91812.50,75.96,11805.10,-4979.50,29715.05,29715.05,3,0
G,2018-03,91675.87,75.86,11941.73,-4842.87,29715.05,29715.05,3,0
G,2018-04,89947.19,72.34,14633.17,-5587.39,19725.88,15932.18,5,0
G,2018-05,87066.27,69.44,17921.04,-6599.52,19565.97,14823.84,4,0
G,2018-06,84102.13,67.16,14633.09,-3635.38,19565.97,14823.84,4,0
G,2018-07,79526.98,65.14,17076.28,5626.62,17378.83,13585.13,5,0
G,2018-08,78828.38,65.69,20034.33,11767.05,21461.02,18751.24,7,0
G,2018-09,80122.15,64.95,20290.49,13686.35,21420.49,19049.43,8,0
G,2018-10,78205.36,63.51,18530.31,15603.14,21420.49,19049.43,8,0
G,2018-11,73614.08,60.09,20194.42,20194.42,21420.49,19049.43,8,0
G,2018-12,75549.47,60.55,22045.96,22045.96,23868.95,22382.38,7,0
G,2019-01,75956.75,60.87,25289.25,25289.25,26030.71,26030.71,8,0
G,2019-02,76995.13,60.03,28234.65,28234.65,27211.24,27211.24,9,0
G,2019-03,76809.57,58.72,33145.13,33145.13,31267.71,31267.71,10,0
G,2019-04,78136.68,59.87,31818.02,31818.02,31267.71,31267.71,10,0
G,2019-05,84415.14,64.73,26490.08,26490.08,31970.38,31970.38,9,0
G,2019-06,85013.75,65.00,28178.68,28178.68,35837.88,35837.88,7,0
G,2019-07,84616.10,61.99,31475.07,31475.07,37279.32,37279.32,6,0
G,2019-08,85139.95,62.41,30951.22,30951.22,37279.32,37279.32,6,0
G,2019-09,82991.22,60.70,33099.94,33099.94,37279.32,37279.32,6,0
G,2019-10,80050.68,59.88,34658.72,34658.72,39730.73,39730.73,5,0
G,2019-11,83912.45,61.50,31324.30,31324.30,40627.48,40627.48,4,0
G,2019-12,83863.79,61.45,31372.96,31372.96,40627.48,40627.48,4,0
G,2020-01,74680.92,57.76,33268.08,33268.08,41951.47,41951.47,3,0
G,2020-02,75273.73,58.30,32675.27,32675.27,41951.47,41951.47,3,0
G,2020-03,68937.39,51.54,44086.11,44086.11,52255.33,52255.33,2,0
G,2020-04,68864.91,51.49,44158.59,44158.59,52255.33,52255.33,2,0
G,2020-05,68865.47,51.49,44158.03,44158.03,52255.33,52255.33,2,0
G,2020-06,69491.02,51.95,43532.48,43532.48,52255.33,52255.33,2,0
G,2020-07,69640.86,52.04,43382.64,43382.64,52255.33,52255.33,2,0
G,2020-08,71968.40,53.64,41055.10,41055.10,52255.33,52255.33,2,0
G,2020-09,72919.86,54.10,40103.64,40103.64,52255.33,52255.33,2,0
G,2020-10,74069.50,54.96,38954.00,38954.00,52255.33,52255.33,2,0
G,2020-11,73548.98,54.56,39474.52,39474.52,52255.33,52255.33,2,0
G,2020-12,70649.67,52.40,42373.83,42373.83,52255.33,52255.33,2,0
G,2021-01,70738.62,52.57,42284.88,42284.88,52255.33,52255.33,2,0
G,2021-02,69379.45,51.53,43644.05,43644.05,52255.33,52255.33,2,0
G,2021-03,67949.54,50.40,45073.96,45073.96,52255.33,52255.33,2,0
G,2021-04,68969.32,51.52,44054.18,44054.18,52255.33,52255.33,2,0
G,2021-05,68345.28,51.61,44678.22,44678.22,52255.33,52255.33,2,0
G,2021-06,68367.82,51.84,44655.68,44655.68,52255.33,52255.33,2,0
G,2021-07,82599.32,52.27,69879.68,69879.68,67775.99,67775.99,1,0
G,2021-08,76728.02,48.55,75750.98,75750.98,67775.99,67775.99,1,0
G,2021-09,91357.29,57.81,61121.71,61121.71,67775.99,67775.99,1,0
GLA,2017-01,18128.69,55.86,3489.44,655.98,1881.81,924.82,289,0
GLA,2017-02,19385.25,59.56,3036.82,-597.51,1885.56,979.44,288,0
GLA,2017-03,18428.40,56.48,2934.40,361.35,1916.61,1071.99,291,0
GLA,2017-04,18114.01,53.75,3306.51,474.53,1927.66,1052.97,266,0
GLA,2017-05,17979.79,53.07,3316.40,514.23,1975.46,1110.99,266,0
GLA,2017-06,18565.16,54.39,3170.57,146.48,2143.53,1361.40,269,0
GLA,2017-07,18814.69,55.03,3180.48,-162.45,2160.67,1366.88,268,0
GLA,2017-08,18877.28,55.10,3083.97,-33.44,2198.68,1383.71,288,0
GLA,2017-09,19070.09,55.82,2980.15,-219.45,2218.87,1424.04,291,0
GLA,2017-10,18487.05,54.03,2702.52,321.49,2231.16,1325.58,302,0
GLA,2017-11,18742.29,54.53,2621.21,61.36,2251.22,1305.66,302,0
GLA,2017-12,18362.55,53.67,2523.74,345.93,2262.87,1308.07,303,0
GLA,2018-01,18174.24,52.94,2740.59,504.10,2416.11,1424.01,291,0
GLA,2018-02,18098.61,52.83,2723.32,369.07,2393.02,1353.41,285,0
GLA,2018-03,18158.48,52.97,2772.96,355.52,2355.39,1348.95,291,0
GLA,2018-04,18053.36,52.80,2725.79,508.76,2358.87,1354.18,285,0
GLA,2018-05,17958.15,52.50,2900.70,717.32,2473.30,1468.49,291,0
GLA,2018-06,18003.65,52.47,2824.22,747.43,2478.29,1474.71,291,0
GLA,2018-07,18196.94,52.97,2663.45,558.68,2474.85,1473.26,288,0
GLA,2018-08,18333.71,53.73,2580.15,552.20,2467.16,1481.42,303,0
GLA,2018-09,18568.92,54.27,2503.86,265.99,2401.37,1423.81,301,0
GLA,2018-10,18633.35,54.29,2361.81,196.94,2333.77,1360.02,300,0
GLA,2018-11,19018.95,55.50,2430.83,-280.03,2331.22,1340.78,294,0
GLA,2018-12,19024.57,55.82,2550.77,-306.09,2453.54,1476.40,295,0
GLA,2019-01,19156.59,56.19,2631.09,-276.37,2540.60,1637.24,282,0
GLA,2019-02,19176.65,56.35,2667.78,-298.91,2608.78,1732.13,280,0
GLA,2019-03,19497.09,57.32,2832.50,-507.97,2708.43,1856.76,278,0
GLA,2019-04,19632.77,58.02,2851.83,-614.83,2715.37,1880.27,285,0
GLA,2019-05,19588.15,57.93,2804.17,-439.17,2828.46,2068.02,269,0
GLA,2019-06,19388.36,57.45,2885.99,-237.87,3032.71,2271.33,256,0
GLA,2019-07,19544.91,58.60,3096.13,-469.14,3010.82,2297.51,263,0
GLA,2019-08,19559.59,58.92,3004.00,-356.92,3048.89,2354.77,273,0
GLA,2019-09,19675.85,59.23,2965.24,-369.69,3098.94,2420.26,277,0
GLA,2019-10,19443.94,58.45,2835.21,-25.95,3151.45,2493.01,269,0
GLA,2019-11,19497.42,58.59,2731.94,-97.35,3169.02,2481.45,267,0
GLA,2019-12,19480.16,58.65,2786.49,-89.92,3258.18,2552.65,256,0
